Instructor,Course,Term,Enrolled/Resp Rate,Avg Grade Received,Avg Hours Worked,Student Learning,Course Structure,Class Environment
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Iatarola, Briana Marie",SYN 1 - Communicating/Changing Planet (008),SP24,20(70.00%),"3.94                                             
                                    (A-)",3.71,4.57,4.73,4.86
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Bishop, Graham",SYN 1 - Communicating/Changing Planet (009),SP24,19(68.42%),"3.53                                             
                                    (B+)",4.23,4.81,4.88,4.83
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Bishop, Graham",SYN 1 - Communicating/Changing Planet (010),SP24,20(95.00%),"3.84                                             
                                    (A-)",3.63,4.51,4.61,4.72
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Gladstein, Jill M",SYN 1 - Communicating/Changing Planet (011),SP24,14(42.86%),"3.98                                             
                                    (A-)",4.20,4.71,4.71,4.71
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Meyer, Leslie Rose",SYN 1 - Communicating/Changing Planet (012),SP24,20(45.00%),"3.89                                             
                                    (A-)",3.89,4.83,4.92,4.89
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Communicating/Changing Planet (013),SP24,19(84.21%),"3.95                                             
                                    (A-)",3.75,4.69,4.62,4.72
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Communicating/Changing Planet (014),SP24,20(65.00%),"3.89                                             
                                    (A-)",3.62,4.67,4.67,4.65
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Atkinson, Arthur Laird",SYN 1 - Communicating/Changing Planet (015),SP24,20(35.00%),"3.83                                             
                                    (A-)",4.14,4.50,4.64,4.82
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Hom, Kirstyn Courtney",SYN 1 - Communicating/Changing Planet (016),SP24,20(40.00%),"3.70                                             
                                    (A-)",4.25,4.19,4.56,4.75
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Difruscio, Mark",SYN 1 - Communicating/Changing Planet (017),SP24,20(35.00%),"3.95                                             
                                    (A-)",5.29,4.96,4.93,4.93
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Hom, Kirstyn Courtney",SYN 1 - Communicating/Changing Planet (018),SP24,20(75.00%),"3.93                                             
                                    (A-)",3.86,4.42,4.46,4.68
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Hom, Kirstyn Courtney",SYN 1 - Communicating/Changing Planet (019),SP24,20(50.00%),"3.84                                             
                                    (A-)",3.60,4.28,4.60,4.85
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Atkinson, Arthur Laird",SYN 1 - Communicating/Changing Planet (020),SP24,20(35.00%),"3.84                                             
                                    (A-)",4.43,4.75,4.82,4.89
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Gladstein, Jill M",SYN 1 - Communicating/Changing Planet (021),SP24,15(40.00%),"3.95                                             
                                    (A-)",4.33,4.63,4.45,4.65
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Iatarola, Briana Marie",SYN 1 - Communicating/Changing Planet (022),SP24,20(40.00%),"3.99                                             
                                    (A-)",4.00,4.72,4.72,4.81
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Birberick, Brittany Celest",SYN 1 - Communicating/Changing Planet (023),SP24,18(88.89%),"3.86                                             
                                    (A-)",4.50,4.59,4.62,4.66
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Birberick, Brittany Celest",SYN 1 - Communicating/Changing Planet (024),SP24,20(80.00%),"3.99                                             
                                    (A-)",3.88,4.67,4.83,4.81
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Deavenport, James Cary",SYN 1 - Communicating/Changing Planet (027),SP24,20(15.00%),"3.98                                             
                                    (A-)",2.33,3.58,3.92,4.58
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Meyer, Leslie Rose",SYN 1 - Communicating/Changing Planet (028),SP24,20(30.00%),"3.95                                             
                                    (A-)",3.67,4.50,4.57,4.32
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Tawater, Hanna Jean",SYN 1 - Communicating/Changing Planet (029),SP24,20(85.00%),"3.99                                             
                                    (A-)",3.82,4.15,4.42,4.44
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Tawater, Hanna Jean",SYN 1 - Communicating/Changing Planet (030),SP24,20(75.00%),"3.96                                             
                                    (A-)",4.14,4.63,4.72,4.67
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Deavenport, James Cary",SYN 1 - Communicating/Changing Planet (031),SP24,20(40.00%),"3.92                                             
                                    (A-)",4.00,4.72,4.75,4.87
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Tawater, Hanna Jean",SYN 1 - Communicating/Changing Planet (032),SP24,20(50.00%),"3.95                                             
                                    (A-)",3.40,4.75,4.75,4.90
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Vega, Adrian",SYN 1 - Communicating/Changing Planet (033),SP24,19(26.32%),"3.96                                             
                                    (A-)",5.00,4.70,4.70,4.40
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Communicating/Changing Planet (001),WI24,20(95.00%),"3.96                                             
                                    (A-)",3.63,4.70,4.77,4.74
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Communicating/Changing Planet (002),WI24,20(85.00%),"3.91                                             
                                    (A-)",3.50,4.66,4.67,4.66
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Bishop, Graham",SYN 1 - Communicating/Changing Planet (003),WI24,20(90.00%),"3.87                                             
                                    (A-)",3.78,4.24,4.40,4.60
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Hom, Kirstyn Courtney",SYN 1 - Communicating/Changing Planet (004),WI24,20(80.00%),"3.89                                             
                                    (A-)",3.88,4.16,4.38,4.60
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Meyer, Leslie Rose",SYN 1 - Communicating/Changing Planet (005),WI24,20(55.00%),"3.89                                             
                                    (A-)",3.18,4.84,4.82,4.80
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Difruscio, Mark",SYN 1 - Communicating/Changing Planet (006),WI24,20(85.00%),"3.95                                             
                                    (A-)",3.82,4.57,4.69,4.75
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Gladstein, Jill M",SYN 1 - Communicating/Changing Planet (007),WI24,15(26.67%),"3.98                                             
                                    (A-)",3.50,,,
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Gladstein, Jill M",SYN 1 - Communicating/Changing Planet (008),WI24,15(46.67%),"3.93                                             
                                    (A-)",3.86,3.90,4.13,4.27
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Rock, Martin",SYN 1 - Communicating/Changing Planet (011),WI24,20(75.00%),"3.95                                             
                                    (A-)",3.53,4.40,4.43,4.58
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Rock, Martin",SYN 1 - Communicating/Changing Planet (012),WI24,19(94.74%),"3.91                                             
                                    (A-)",4.22,4.36,4.29,4.61
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Meyer, Leslie Rose",SYN 1 - Communicating/Changing Planet (013),WI24,20(50.00%),"3.80                                             
                                    (A-)",5.60,4.75,4.88,4.90
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Perspectives/Changing Planet (021),SP23,18(72.22%),"3.91                                             
                                    (A-)",5.38,4.50,4.73,4.76
Synthesis Program (Seventh College Writing),SYN 1 - Communicating/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Perspectives/Changing Planet (022),SP23,20(80.00%),"3.85                                             
                                    (A-)",5.00,4.58,4.73,4.72
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Bishop, Graham",SYN 1 - Communicating/Changing Planet (001),SP24,20(90.00%),"3.84                                             
                                    (A-)",4.41,4.79,4.68,4.84
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Iatarola, Briana Marie",SYN 1 - Communicating/Changing Planet (002),SP24,20(60.00%),"3.99                                             
                                    (A-)",3.67,4.54,4.79,4.83
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Browne, Emily",SYN 1 - Communicating/Changing Planet (003),SP24,20(75.00%),"3.84                                             
                                    (A-)",3.93,4.62,4.77,4.88
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Vega, Adrian",SYN 1 - Communicating/Changing Planet (004),SP24,20(55.00%),"3.93                                             
                                    (A-)",3.73,4.52,4.37,4.41
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Browne, Emily",SYN 1 - Communicating/Changing Planet (005),SP24,20(95.00%),"3.89                                             
                                    (A-)",3.95,4.76,4.74,4.78
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Rock, Martin",SYN 1 - Communicating/Changing Planet (006),SP24,19(26.32%),"3.83                                             
                                    (A-)",4.20,4.05,4.30,4.45
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Rock, Martin",SYN 1 - Communicating/Changing Planet (007),SP24,20(40.00%),"3.89                                             
                                    (A-)",4.75,4.13,3.91,4.34
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Iatarola, Briana Marie",SYN 1 - Communicating/Changing Planet (008),SP24,20(70.00%),"3.94                                             
                                    (A-)",3.71,4.57,4.73,4.86
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Bishop, Graham",SYN 1 - Communicating/Changing Planet (009),SP24,19(68.42%),"3.53                                             
                                    (B+)",4.23,4.81,4.88,4.83
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Bishop, Graham",SYN 1 - Communicating/Changing Planet (010),SP24,20(95.00%),"3.84                                             
                                    (A-)",3.63,4.51,4.61,4.72
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Gladstein, Jill M",SYN 1 - Communicating/Changing Planet (011),SP24,14(42.86%),"3.98                                             
                                    (A-)",4.20,4.71,4.71,4.71
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Meyer, Leslie Rose",SYN 1 - Communicating/Changing Planet (012),SP24,20(45.00%),"3.89                                             
                                    (A-)",3.89,4.83,4.92,4.89
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Communicating/Changing Planet (013),SP24,19(84.21%),"3.95                                             
                                    (A-)",3.75,4.69,4.62,4.72
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Communicating/Changing Planet (014),SP24,20(65.00%),"3.89                                             
                                    (A-)",3.62,4.67,4.67,4.65
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Atkinson, Arthur Laird",SYN 1 - Communicating/Changing Planet (015),SP24,20(35.00%),"3.83                                             
                                    (A-)",4.14,4.50,4.64,4.82
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Hom, Kirstyn Courtney",SYN 1 - Communicating/Changing Planet (016),SP24,20(40.00%),"3.70                                             
                                    (A-)",4.25,4.19,4.56,4.75
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Difruscio, Mark",SYN 1 - Communicating/Changing Planet (017),SP24,20(35.00%),"3.95                                             
                                    (A-)",5.29,4.96,4.93,4.93
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Hom, Kirstyn Courtney",SYN 1 - Communicating/Changing Planet (018),SP24,20(75.00%),"3.93                                             
                                    (A-)",3.86,4.42,4.46,4.68
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Hom, Kirstyn Courtney",SYN 1 - Communicating/Changing Planet (019),SP24,20(50.00%),"3.84                                             
                                    (A-)",3.60,4.28,4.60,4.85
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Atkinson, Arthur Laird",SYN 1 - Communicating/Changing Planet (020),SP24,20(35.00%),"3.84                                             
                                    (A-)",4.43,4.75,4.82,4.89
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Gladstein, Jill M",SYN 1 - Communicating/Changing Planet (021),SP24,15(40.00%),"3.95                                             
                                    (A-)",4.33,4.63,4.45,4.65
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Iatarola, Briana Marie",SYN 1 - Communicating/Changing Planet (022),SP24,20(40.00%),"3.99                                             
                                    (A-)",4.00,4.72,4.72,4.81
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Birberick, Brittany Celest",SYN 1 - Communicating/Changing Planet (023),SP24,18(88.89%),"3.86                                             
                                    (A-)",4.50,4.59,4.62,4.66
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Birberick, Brittany Celest",SYN 1 - Communicating/Changing Planet (024),SP24,20(80.00%),"3.99                                             
                                    (A-)",3.88,4.67,4.83,4.81
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Deavenport, James Cary",SYN 1 - Communicating/Changing Planet (027),SP24,20(15.00%),"3.98                                             
                                    (A-)",2.33,3.58,3.92,4.58
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Meyer, Leslie Rose",SYN 1 - Communicating/Changing Planet (028),SP24,20(30.00%),"3.95                                             
                                    (A-)",3.67,4.50,4.57,4.32
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Tawater, Hanna Jean",SYN 1 - Communicating/Changing Planet (029),SP24,20(85.00%),"3.99                                             
                                    (A-)",3.82,4.15,4.42,4.44
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Tawater, Hanna Jean",SYN 1 - Communicating/Changing Planet (030),SP24,20(75.00%),"3.96                                             
                                    (A-)",4.14,4.63,4.72,4.67
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Deavenport, James Cary",SYN 1 - Communicating/Changing Planet (031),SP24,20(40.00%),"3.92                                             
                                    (A-)",4.00,4.72,4.75,4.87
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Tawater, Hanna Jean",SYN 1 - Communicating/Changing Planet (032),SP24,20(50.00%),"3.95                                             
                                    (A-)",3.40,4.75,4.75,4.90
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Vega, Adrian",SYN 1 - Communicating/Changing Planet (033),SP24,19(26.32%),"3.96                                             
                                    (A-)",5.00,4.70,4.70,4.40
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Communicating/Changing Planet (001),WI24,20(95.00%),"3.96                                             
                                    (A-)",3.63,4.70,4.77,4.74
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Communicating/Changing Planet (002),WI24,20(85.00%),"3.91                                             
                                    (A-)",3.50,4.66,4.67,4.66
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Bishop, Graham",SYN 1 - Communicating/Changing Planet (003),WI24,20(90.00%),"3.87                                             
                                    (A-)",3.78,4.24,4.40,4.60
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Hom, Kirstyn Courtney",SYN 1 - Communicating/Changing Planet (004),WI24,20(80.00%),"3.89                                             
                                    (A-)",3.88,4.16,4.38,4.60
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Meyer, Leslie Rose",SYN 1 - Communicating/Changing Planet (005),WI24,20(55.00%),"3.89                                             
                                    (A-)",3.18,4.84,4.82,4.80
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Difruscio, Mark",SYN 1 - Communicating/Changing Planet (006),WI24,20(85.00%),"3.95                                             
                                    (A-)",3.82,4.57,4.69,4.75
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Gladstein, Jill M",SYN 1 - Communicating/Changing Planet (007),WI24,15(26.67%),"3.98                                             
                                    (A-)",3.50,,,
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Gladstein, Jill M",SYN 1 - Communicating/Changing Planet (008),WI24,15(46.67%),"3.93                                             
                                    (A-)",3.86,3.90,4.13,4.27
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Rock, Martin",SYN 1 - Communicating/Changing Planet (011),WI24,20(75.00%),"3.95                                             
                                    (A-)",3.53,4.40,4.43,4.58
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Rock, Martin",SYN 1 - Communicating/Changing Planet (012),WI24,19(94.74%),"3.91                                             
                                    (A-)",4.22,4.36,4.29,4.61
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Meyer, Leslie Rose",SYN 1 - Communicating/Changing Planet (013),WI24,20(50.00%),"3.80                                             
                                    (A-)",5.60,4.75,4.88,4.90
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Perspectives/Changing Planet (021),SP23,18(72.22%),"3.91                                             
                                    (A-)",5.38,4.50,4.73,4.76
Synthesis Program (Seventh College Writing),SYN 1 - Perspectives/Changing Planet,"Rosenberg, Ryan Glenn",SYN 1 - Perspectives/Changing Planet (022),SP23,20(80.00%),"3.85                                             
                                    (A-)",5.00,4.58,4.73,4.72
Synthesis Program (Seventh College Writing),SYN 1R - Communicating/Changing Planet,"Difruscio, Mark",SYN 1R - Communicating/Changing Planet (001),SP24,19(26.32%),"3.95                                             
                                    (A-)",5.80,4.40,4.50,4.60
Synthesis Program (Seventh College Writing),SYN 1R - Communicating/Changing Planet,"Difruscio, Mark",SYN 1R - Communicating/Changing Planet (004),SP24,20(25.00%),"4.00                                             
                                    (A)",3.00,4.80,4.70,4.75
Synthesis Program (Seventh College Writing),SYN 1R - Communicating/Changing Planet,"Birberick, Brittany Celest",SYN 1R - Communicating/Changing Planet (003),WI24,20(40.00%),"3.74                                             
                                    (A-)",4.75,4.75,4.78,4.94
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Bishop, Graham",SYN 2 - Inquiring/Changing Planet (001),WI24,21(85.71%),"3.53                                             
                                    (B+)",4.33,4.47,4.64,4.72
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Hom, Kirstyn Courtney",SYN 2 - Inquiring/Changing Planet (002),WI24,20(70.00%),"3.90                                             
                                    (A-)",3.71,4.05,4.22,4.67
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Difruscio, Mark",SYN 2 - Inquiring/Changing Planet (003),WI24,20(80.00%),"4.00                                             
                                    (A)",3.00,4.42,4.52,4.65
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Difruscio, Mark",SYN 2 - Inquiring/Changing Planet (005),WI24,20(90.00%),"4.00                                             
                                    (A)",3.00,4.72,4.79,4.86
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Browne, Emily",SYN 2 - Inquiring/Changing Planet (007),WI24,20(90.00%),"3.99                                             
                                    (A-)",3.78,4.40,4.57,4.76
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Tripathi, Tarang",SYN 2 - Inquiring/Changing Planet (008),WI24,21(38.10%),"3.97                                             
                                    (A-)",2.50,4.66,4.75,4.69
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Vega, Adrian",SYN 2 - Inquiring/Changing Planet (009),WI24,20(60.00%),"3.80                                             
                                    (A-)",3.00,4.02,4.25,4.45
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Deavenport, James Cary",SYN 2 - Inquiring/Changing Planet (010),WI24,19(42.11%),"4.00                                             
                                    (A)",3.50,3.94,4.32,4.53
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Tripathi, Tarang",SYN 2 - Inquiring/Changing Planet (011),WI24,20(55.00%),"4.00                                             
                                    (A)",3.55,4.84,4.89,4.89
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Atkinson, Arthur Laird",SYN 2 - Inquiring/Changing Planet (012),WI24,20(30.00%),"3.88                                             
                                    (A-)",2.67,4.17,4.38,4.33
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Iatarola, Briana Marie",SYN 2 - Inquiring/Changing Planet (013),WI24,20(40.00%),"3.99                                             
                                    (A-)",4.75,4.78,4.87,4.84
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Atkinson, Arthur Laird",SYN 2 - Inquiring/Changing Planet (014),WI24,19(31.58%),"3.93                                             
                                    (A-)",4.00,4.08,3.87,4.21
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Iatarola, Briana Marie",SYN 2 - Inquiring/Changing Planet (015),WI24,20(40.00%),"4.00                                             
                                    (A)",3.75,4.59,4.84,4.88
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Vega, Adrian",SYN 2 - Inquiring/Changing Planet (017),WI24,20(50.00%),"3.97                                             
                                    (A-)",3.60,3.78,3.73,4.33
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Browne, Emily",SYN 2 - Inquiring/Changing Planet (018),WI24,19(84.21%),"3.86                                             
                                    (A-)",4.00,4.41,4.70,4.76
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Tawater, Hanna Jean",SYN 2 - Inquiring/Changing Planet (019),WI24,20(90.00%),"3.96                                             
                                    (A-)",3.67,4.65,4.73,4.74
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Bishop, Graham",SYN 2 - Inquiring/Changing Planet (020),WI24,19(84.21%),"3.86                                             
                                    (A-)",3.40,4.33,4.39,4.52
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Tawater, Hanna Jean",SYN 2 - Inquiring/Changing Planet (021),WI24,19(89.47%),"3.98                                             
                                    (A-)",3.59,4.31,4.45,4.60
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Hom, Kirstyn Courtney",SYN 2 - Inquiring/Changing Planet (022),WI24,20(60.00%),"3.94                                             
                                    (A-)",3.83,3.96,3.81,4.42
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Tawater, Hanna Jean",SYN 2 - Inquiring/Changing Planet (005),FA23,20(80.00%),"3.99                                             
                                    (A-)",5.00,4.65,4.81,4.86
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Atkinson, Arthur Laird",SYN 2 - Inquiring/Changing Planet (007),FA23,22(18.18%),"3.73                                             
                                    (A-)",5.00,4.81,4.94,5.00
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Meyer, Leslie Rose",SYN 2 - Inquiring/Changing Planet (008),FA23,20(60.00%),"3.83                                             
                                    (A-)",5.00,4.56,4.67,4.79
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Browne, Emily",SYN 2 - Inquiring/Changing Planet (009),FA23,20(90.00%),"3.88                                             
                                    (A-)",5.28,4.48,4.63,4.58
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Hom, Kirstyn Courtney",SYN 2 - Inquiring/Changing Planet (010),FA23,20(85.00%),"3.96                                             
                                    (A-)",5.29,4.18,4.46,4.72
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Difruscio, Mark",SYN 2 - Inquiring/Changing Planet (016),FA23,18(16.67%),"4.00                                             
                                    (A)",5.00,4.17,4.33,4.42
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Deavenport, James Cary",SYN 2 - Inquiring/Changing Planet (017),FA23,22(31.82%),"3.99                                             
                                    (A-)",4.29,4.75,4.50,4.61
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Hom, Kirstyn Courtney",SYN 2 - Inquiring/Changing Planet (018),FA23,20(75.00%),"3.94                                             
                                    (A-)",5.00,3.88,3.97,4.43
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Bishop, Graham",SYN 2 - Inquiring/Changing Planet (019),FA23,20(90.00%),"3.92                                             
                                    (A-)",5.00,4.37,4.62,4.83
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Difruscio, Mark",SYN 2 - Inquiring/Changing Planet (020),FA23,19(36.84%),"3.98                                             
                                    (A-)",5.00,4.36,4.48,4.57
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Meyer, Leslie Rose",SYN 2 - Inquiring/Changing Planet (023),FA23,19(57.89%),"3.88                                             
                                    (A-)",5.00,4.64,4.77,4.82
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Bishop, Graham",SYN 2 - Inquiring/Changing Planet (024),FA23,20(90.00%),"3.81                                             
                                    (A-)",4.72,4.15,4.56,4.71
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Browne, Emily",SYN 2 - Explorations/Changing Planet (002),S223,16(43.75%),"3.98                                             
                                    (A-)",7.14,4.82,4.70,4.81
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Vega, Adrian",SYN 2 - Explorations/Changing Planet (003),S223,16(43.75%),"3.82                                             
                                    (A-)",7.14,3.79,3.59,4.11
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Iatarola, Briana Marie",SYN 2 - Explorations/Changing Planet (001),S123,15(20.00%),"3.73                                             
                                    (A-)",8.33,4.42,4.83,4.75
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Deavenport, James Cary",SYN 2 - Explorations/Changing Planet (002),S123,14(21.43%),"3.71                                             
                                    (A-)",6.67,4.50,4.67,4.42
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Iatarola, Briana Marie",SYN 2 - Explorations/Changing Planet (003),S123,13(69.23%),"4.00                                             
                                    (A)",7.78,4.44,4.78,4.75
Synthesis Program (Seventh College Writing),SYN 2 - Explorations/Changing Planet,"Rosenberg, Ryan Glenn",SYN 2 - Explorations/Changing Planet (004),S123,16(100.00%),"3.88                                             
                                    (A-)",5.31,4.69,4.93,4.91
Synthesis Program (Seventh College Writing),SYN 2 - Inquiring/Changing Planet,"Bishop, Graham",SYN 2 - Inquiring/Changing Planet (001),WI24,21(85.71%),"3.53                                             
                                    (B+)",4.33,4.47,4.64,4.72
